,filename,width,height,class,xmin,ymin,xmax,ymax
129,145_2JCprUI2Ugw.jpg,1024,680,mushroom,629,206,789,420
130,145_2JCprUI2Ugw.jpg,1024,680,mushroom,660,104,916,354
131,146_x3Qp5rS5MZE.jpg,850,603,mushroom,218,130,716,500
132,147_EzbQeY40dWI.jpg,1024,782,mushroom,417,185,933,613
133,147_EzbQeY40dWI.jpg,1024,782,mushroom,110,295,562,675
134,148_7J03jWy2i2o.jpg,620,476,mushroom,174,55,556,377
135,148_7J03jWy2i2o.jpg,620,476,mushroom,42,128,344,418
136,149_Ds_gUDd4fwU.jpg,1100,733,mushroom,136,151,630,605
137,150_vJrbkDOJ-OE.jpg,800,533,mushroom,277,72,599,460
138,151__VpdnEpa1iQ.jpg,1000,667,mushroom,357,9,751,283
139,151__VpdnEpa1iQ.jpg,1000,667,mushroom,448,292,684,490
140,151__VpdnEpa1iQ.jpg,1000,667,mushroom,5,104,495,560
141,151__VpdnEpa1iQ.jpg,1000,667,mushroom,614,174,936,484
142,151__VpdnEpa1iQ.jpg,1000,667,mushroom,786,368,978,650
143,152_pQYGF50KIPM.jpg,600,450,mushroom,157,75,571,413
144,153_dwDBJQHGwfQ.jpg,600,450,mushroom,211,56,553,370
145,154_6AS7bFfGizo.jpg,413,550,mushroom,85,122,379,472
146,155_7it3egb3-Eo.jpg,600,450,mushroom,186,25,560,379
147,156_FSY4lXLnMTI.jpg,413,550,mushroom,36,292,198,470
148,156_FSY4lXLnMTI.jpg,413,550,mushroom,221,281,385,435
149,156_FSY4lXLnMTI.jpg,413,550,mushroom,105,59,371,289
150,157_9lP2v8GCyOo.jpg,413,550,mushroom,58,92,348,480
151,158_0QC3al4WduA.jpg,800,600,mushroom,69,239,617,539
152,158_0QC3al4WduA.jpg,800,600,mushroom,416,22,672,416
153,159_majDHo2IG8U.jpg,720,600,mushroom,187,46,623,590
154,160_2Xs6Ueh19D4.jpg,700,526,mushroom,84,92,364,432
155,160_2Xs6Ueh19D4.jpg,700,526,mushroom,15,309,211,513
156,160_2Xs6Ueh19D4.jpg,700,526,mushroom,337,3,641,271
157,161_n8NbNSHDNfw.jpg,800,547,mushroom,243,26,673,458
158,163_cEfYJWEPsEk.jpg,800,548,mushroom,179,18,733,512
159,164_cpkguKW_7t0.jpg,800,537,mushroom,156,315,294,507
160,164_cpkguKW_7t0.jpg,800,537,mushroom,322,20,718,476
161,165_PU6GbkbSE7c.jpg,800,531,mushroom,338,111,548,415
162,168_uHq2DOs-uRU.jpg,800,531,mushroom,54,58,772,524
163,169_ODaDqR_tlG0.jpg,800,531,mushroom,44,113,374,497
164,169_ODaDqR_tlG0.jpg,800,531,mushroom,379,69,713,475
165,169_ODaDqR_tlG0.jpg,800,531,mushroom,596,323,726,491
166,170_O1_AhAV1eX0.jpg,620,455,mushroom,35,123,307,427
167,170_O1_AhAV1eX0.jpg,620,455,mushroom,302,113,522,403
168,171_6GMgYtjBa8k.jpg,620,497,mushroom,6,199,308,407
169,171_6GMgYtjBa8k.jpg,620,497,mushroom,289,138,567,422
170,172_S4suJ8aV3sk.jpg,1000,764,mushroom,283,150,767,666
171,173_jqvVZF8AWxg.jpg,570,404,mushroom,211,152,409,340
172,173_jqvVZF8AWxg.jpg,570,404,mushroom,90,23,296,179
173,173_jqvVZF8AWxg.jpg,570,404,mushroom,346,31,544,243
174,175_wCfYH50cXu8.jpg,795,600,mushroom,41,281,371,507
175,175_wCfYH50cXu8.jpg,795,600,mushroom,489,120,751,418
176,175_wCfYH50cXu8.jpg,795,600,mushroom,241,118,455,340
177,178_fvFcYlYlcfM.jpg,768,600,mushroom,65,78,693,594
178,179_RbmCj9-8HMY.jpg,800,556,mushroom,86,16,712,554
179,181_tBFIwVV_zjc.jpg,666,600,mushroom,31,112,263,468
180,181_tBFIwVV_zjc.jpg,666,600,mushroom,280,128,552,530
181,182_2JQK-uii3ww.jpg,687,600,mushroom,80,173,280,527
182,182_2JQK-uii3ww.jpg,687,600,mushroom,290,211,570,487
183,183_sNlSQ7f5IOI.jpg,427,600,mushroom,2,141,406,569
184,184_Z7jNpTPD0k4.jpg,700,525,mushroom,188,81,464,451
185,185_uxcTXMPmwbU.jpg,650,488,mushroom,274,63,434,445
186,187_blMidgkJ38s.jpg,800,549,mushroom,91,36,415,392
187,187_blMidgkJ38s.jpg,800,549,mushroom,407,80,733,510
188,188_n0jGSehZKs8.jpg,800,521,mushroom,42,39,298,453
189,188_n0jGSehZKs8.jpg,800,521,mushroom,308,20,770,424
190,189_n1JBZcy3yYU.jpg,800,553,mushroom,47,27,737,543
191,192_uQQGhgvOkTI.jpg,800,536,mushroom,196,110,474,458
192,192_uQQGhgvOkTI.jpg,800,536,mushroom,406,41,678,443
193,193_TpNkWLiA89s.jpg,620,448,mushroom,209,272,305,404
194,193_TpNkWLiA89s.jpg,620,448,mushroom,383,199,515,403
195,193_TpNkWLiA89s.jpg,620,448,mushroom,211,94,377,380
196,193_TpNkWLiA89s.jpg,620,448,mushroom,332,47,494,269
197,194__2kBAgeqxZc.jpg,950,712,mushroom,245,136,593,546
198,195_qhTkyn4W2i4.jpg,900,584,mushroom,19,184,261,372
199,195_qhTkyn4W2i4.jpg,900,584,mushroom,264,158,522,362
200,195_qhTkyn4W2i4.jpg,900,584,mushroom,678,249,866,441
201,195_qhTkyn4W2i4.jpg,900,584,mushroom,529,154,777,238
202,196_UxO_ncDz12g.jpg,900,600,mushroom,101,48,569,516
203,197_HqC0QLqAEQE.jpg,960,640,mushroom,79,62,511,538
204,197_HqC0QLqAEQE.jpg,960,640,mushroom,497,146,831,548
205,198_1jXidDpMgCc.jpg,800,600,mushroom,293,271,523,567
206,198_1jXidDpMgCc.jpg,800,600,mushroom,89,134,373,564
207,198_1jXidDpMgCc.jpg,800,600,mushroom,286,28,756,322
208,199_xLQym5R86Ck.jpg,850,607,mushroom,218,121,558,491
209,200_TxKjeWjZk_o.jpg,850,607,mushroom,371,94,677,488
210,201_mQDCjtxhHpU.jpg,850,603,mushroom,175,80,539,536
211,201_mQDCjtxhHpU.jpg,850,603,mushroom,107,320,271,524
212,202_V5Eb9BOUT8g.jpg,1024,683,mushroom,135,58,529,586
213,203_703LlYSFUPw.jpg,570,428,mushroom,108,29,484,371
214,204_peguA8iS6jA.jpg,1024,728,mushroom,666,262,922,618
215,204_peguA8iS6jA.jpg,1024,728,mushroom,276,88,662,576
216,205_zZ6gIsdgSug.jpg,570,404,mushroom,97,36,399,332
217,206_n4eSrPprkrU.jpg,800,600,mushroom,370,201,728,561
218,206_n4eSrPprkrU.jpg,800,600,mushroom,59,90,547,486
219,207_WIWWScgSlkI.jpg,800,572,mushroom,214,134,692,504
220,208_EvpNOUGmeVI.jpg,829,600,mushroom,184,144,646,546
221,209_PwTyFmH7hmU.jpg,900,600,mushroom,146,148,460,508
222,209_PwTyFmH7hmU.jpg,900,600,mushroom,389,72,849,486
223,210_gkyUO9f3ly4.jpg,1024,740,mushroom,453,162,915,640
224,211_57YWPrTVmaA.jpg,1024,730,mushroom,92,360,386,634
225,211_57YWPrTVmaA.jpg,1024,730,mushroom,186,177,748,647
226,212_FiQaXKH5K-Y.jpg,618,464,mushroom,175,54,539,366
227,213_t3zSqinP9r8.jpg,800,567,mushroom,99,95,469,445
228,214_aOaQ6xtg4P4.jpg,570,429,mushroom,17,32,427,330
229,214_aOaQ6xtg4P4.jpg,570,429,mushroom,429,242,549,348
230,215_XXWsMnFz1MI.jpg,900,600,mushroom,542,309,728,519
231,215_XXWsMnFz1MI.jpg,900,600,mushroom,285,132,625,488
232,215_XXWsMnFz1MI.jpg,900,600,mushroom,519,34,793,310
233,216_9Rv2HDVZxBM.jpg,900,600,mushroom,462,81,838,489
234,217_tvBg2PMmxcY.jpg,570,404,mushroom,147,26,513,328
235,218_l5GEnWUJZwA.jpg,1024,768,mushroom,214,46,914,678
236,219_d2on0Kw19Ds.jpg,1024,768,mushroom,93,57,749,621
237,220_t9u6p8CzrrA.jpg,620,414,mushroom,219,25,509,361
238,222_b60U_PS4ZA8.jpg,800,600,mushroom,123,223,339,469
239,222_b60U_PS4ZA8.jpg,800,600,mushroom,210,43,416,253
240,222_b60U_PS4ZA8.jpg,800,600,mushroom,405,91,655,425
241,223__mBlQYSWYPs.jpg,604,600,mushroom,24,80,538,568
242,224_03NWg8CtBMI.jpg,615,600,mushroom,28,68,606,590
243,225_DzbrDuclIuM.jpg,800,596,mushroom,67,165,483,433
244,225_DzbrDuclIuM.jpg,800,596,mushroom,423,128,663,368
245,225_DzbrDuclIuM.jpg,800,596,mushroom,247,191,351,289
246,225_DzbrDuclIuM.jpg,800,596,mushroom,507,305,759,511
247,226_zzTeEGVX8nY.jpg,800,600,mushroom,15,248,177,426
248,226_zzTeEGVX8nY.jpg,800,600,mushroom,391,130,475,286
249,227_Nvix-ulQirU.jpg,750,563,mushroom,180,68,498,490
250,228_tMOtKcj4aR0.jpg,608,600,mushroom,23,6,587,600
251,229_AAkARuMGR0c.jpg,800,531,mushroom,371,193,581,389
252,230_u5t5kr-WWnM.jpg,800,551,mushroom,109,311,253,481
253,230_u5t5kr-WWnM.jpg,800,551,mushroom,315,339,407,445
254,230_u5t5kr-WWnM.jpg,800,551,mushroom,150,121,354,311
255,230_u5t5kr-WWnM.jpg,800,551,mushroom,372,39,716,437
256,231_GrW4eRdqorw.jpg,800,600,mushroom,366,209,548,463
257,231_GrW4eRdqorw.jpg,800,600,mushroom,574,77,768,339
258,231_GrW4eRdqorw.jpg,800,600,mushroom,42,374,220,560
259,231_GrW4eRdqorw.jpg,800,600,mushroom,565,328,705,470
260,232_uf0w_ZrhBKo.jpg,800,551,mushroom,497,46,761,430
261,232_uf0w_ZrhBKo.jpg,800,551,mushroom,288,144,490,422
262,232_uf0w_ZrhBKo.jpg,800,551,mushroom,128,192,336,442
263,233_3oi38iV4qoI.jpg,800,800,mushroom,106,61,720,697
264,234_tvIF77mHJtk.jpg,960,729,mushroom,287,151,831,647
265,235_bazDRtARyiQ.jpg,620,443,mushroom,235,239,351,381
266,235_bazDRtARyiQ.jpg,620,443,mushroom,246,37,512,391
267,236_ijeoCeaNF_o.jpg,570,404,mushroom,120,104,326,370
268,237_Q61usiVH5VI.jpg,620,443,mushroom,142,70,522,364
269,237_Q61usiVH5VI.jpg,620,443,mushroom,108,235,280,391
270,238_7M5xzSG_g_A.jpg,900,643,mushroom,377,143,747,523
271,239_m__Mvvi_6yk.jpg,1024,726,mushroom,545,176,793,494
272,239_m__Mvvi_6yk.jpg,1024,726,mushroom,248,52,600,598
273,240_6MwHQ8jRclQ.jpg,1024,678,mushroom,550,299,744,547
274,240_6MwHQ8jRclQ.jpg,1024,678,mushroom,176,81,602,599
275,240_6MwHQ8jRclQ.jpg,1024,678,mushroom,576,135,930,517
276,241_Xy4iaf0VmhU.jpg,620,466,mushroom,111,19,491,383
277,242_FWoMHkut6RA.jpg,1024,683,mushroom,186,33,748,583
278,244_ma5coGLzCAI.jpg,980,653,mushroom,90,320,344,548
279,244_ma5coGLzCAI.jpg,980,653,mushroom,457,275,729,553
280,245_hJy0oklu5jA.jpg,980,653,mushroom,232,246,530,564
281,245_hJy0oklu5jA.jpg,980,653,mushroom,482,178,790,502
282,246_jjcCE5DjnqY.jpg,570,428,mushroom,232,35,528,345
283,246_jjcCE5DjnqY.jpg,570,428,mushroom,56,91,258,353
284,247_9r8NU-jgURc.jpg,800,600,mushroom,95,385,277,557
285,247_9r8NU-jgURc.jpg,800,600,mushroom,132,119,358,413
286,247_9r8NU-jgURc.jpg,800,600,mushroom,512,215,670,429
287,247_9r8NU-jgURc.jpg,800,600,mushroom,382,31,544,191
288,248_5CUQZLoSvAg.jpg,800,600,mushroom,66,203,280,563
289,248_5CUQZLoSvAg.jpg,800,600,mushroom,511,70,735,410
290,248_5CUQZLoSvAg.jpg,800,600,mushroom,145,52,499,464
291,249_XxacKBo_EaA.jpg,800,600,mushroom,295,263,425,525
292,249_XxacKBo_EaA.jpg,800,600,mushroom,410,266,600,566
293,249_XxacKBo_EaA.jpg,800,600,mushroom,59,63,429,489
294,250_3NlCICZ965Q.jpg,1024,683,mushroom,379,38,797,598
295,250_3NlCICZ965Q.jpg,1024,683,mushroom,77,78,409,514
296,251_1DCOAfvBqaY.jpg,920,657,mushroom,402,296,550,554
297,251_1DCOAfvBqaY.jpg,920,657,mushroom,535,447,667,601
298,251_1DCOAfvBqaY.jpg,920,657,mushroom,97,74,437,502
299,252_INxlZ7q85YY.jpg,800,533,mushroom,431,254,579,428
300,252_INxlZ7q85YY.jpg,800,533,mushroom,251,115,467,387
301,253_hz9IqQwnb8U.jpg,800,533,mushroom,54,55,378,377
302,253_hz9IqQwnb8U.jpg,800,533,mushroom,376,106,734,436
303,254_Lyi3XcTltRs.jpg,800,600,mushroom,374,54,732,386
304,254_Lyi3XcTltRs.jpg,800,600,mushroom,14,194,334,446
305,255_qt0LFhyRc8Q.jpg,656,600,mushroom,27,100,541,520
306,256__n8PSgVr-QE.jpg,700,465,mushroom,383,27,621,223
307,256__n8PSgVr-QE.jpg,700,465,mushroom,165,96,383,382
308,256__n8PSgVr-QE.jpg,700,465,mushroom,136,264,310,436
309,257_0Y-ps1j9VEk.jpg,800,533,mushroom,470,108,758,378
310,257_0Y-ps1j9VEk.jpg,800,533,mushroom,172,106,528,372
311,258_iVrDFvgMhok.jpg,800,600,mushroom,127,91,451,317
312,258_iVrDFvgMhok.jpg,800,600,mushroom,522,150,666,366
313,259_9T0Qtn43WXg.jpg,537,600,mushroom,280,208,524,426
314,259_9T0Qtn43WXg.jpg,537,600,mushroom,21,232,311,530
315,259_9T0Qtn43WXg.jpg,537,600,mushroom,165,25,523,187
316,260_a1K1Us5cId8.jpg,800,600,mushroom,64,43,464,349
317,260_a1K1Us5cId8.jpg,800,600,mushroom,452,124,786,490
318,261_LulVv0CfACo.jpg,800,542,mushroom,397,164,707,448
319,261_LulVv0CfACo.jpg,800,542,mushroom,103,82,397,382
320,265_tideK8k1jOI.jpg,800,537,mushroom,392,30,732,362
321,265_tideK8k1jOI.jpg,800,537,mushroom,44,174,324,410
322,266_1lFPzGUJdrw.jpg,800,599,mushroom,552,47,708,251
323,266_1lFPzGUJdrw.jpg,800,599,mushroom,347,104,491,230
324,266_1lFPzGUJdrw.jpg,800,599,mushroom,78,213,282,415
325,266_1lFPzGUJdrw.jpg,800,599,mushroom,455,291,601,413
326,266_1lFPzGUJdrw.jpg,800,599,mushroom,316,330,470,436
327,267_Jv9rb_uZxxM.jpg,800,536,mushroom,263,59,581,435
328,271_w0Jb2wQrGt0.jpg,778,509,mushroom,146,44,606,458
329,275_7Btu-l8JJMI.jpg,800,600,mushroom,155,209,357,477
330,275_7Btu-l8JJMI.jpg,800,600,mushroom,483,259,735,493
331,275_7Btu-l8JJMI.jpg,800,600,mushroom,306,67,558,469
332,276_ocxtV23MhIA.jpg,800,534,mushroom,561,208,719,402
333,276_ocxtV23MhIA.jpg,800,534,mushroom,119,345,223,455
334,276_ocxtV23MhIA.jpg,800,534,mushroom,216,322,368,480
335,276_ocxtV23MhIA.jpg,800,534,mushroom,206,176,326,322
336,276_ocxtV23MhIA.jpg,800,534,mushroom,436,234,560,362
337,277_MLz33rvkjns.jpg,800,532,mushroom,306,73,700,427
338,278_Gd8mvBroW-s.jpg,800,600,mushroom,14,278,210,456
339,278_Gd8mvBroW-s.jpg,800,600,mushroom,598,284,792,498
340,278_Gd8mvBroW-s.jpg,800,600,mushroom,358,363,518,549
341,278_Gd8mvBroW-s.jpg,800,600,mushroom,227,414,337,512
342,279_MhfzSjZX5Ao.jpg,800,528,mushroom,123,45,517,377
343,279_MhfzSjZX5Ao.jpg,800,528,mushroom,491,126,717,346
344,280_kmvGIrteUEU.jpg,1024,768,mushroom,387,36,925,570
345,281_Q5bHYdDE47Q.jpg,620,649,mushroom,260,296,488,542
346,281_Q5bHYdDE47Q.jpg,620,649,mushroom,98,57,500,547
347,283_A61Fv-WuOIQ.jpg,800,600,mushroom,244,138,576,404
348,284_hjYnEPCzZWs.jpg,1024,768,mushroom,415,149,721,561
349,285_2zaiJ1_oGf8.jpg,775,721,mushroom,316,71,608,585
350,286_akbOrg8qrWc.jpg,1000,751,mushroom,441,117,741,647
351,287_nflyt_jq5IQ.jpg,600,720,mushroom,46,82,424,554
352,288_tJd9lZItwSA.jpg,600,800,mushroom,204,148,492,668
353,289_TTSC8zs9Hzk.jpg,850,638,mushroom,347,48,659,524
354,290_8VTdQ2j5LL0.jpg,620,414,mushroom,143,41,291,323
355,291_8IJ4_ANpJLg.jpg,620,465,mushroom,170,56,588,398
356,292_GciqVEs_46I.jpg,900,675,mushroom,114,93,574,495
357,293_dNPHr77cY9Q.jpg,900,675,mushroom,73,97,729,551
358,294_2MH5IclFTkQ.jpg,1024,768,mushroom,514,67,826,509
359,295_dBUNob5ge3Q.jpg,600,904,mushroom,250,124,550,760
360,296_sKFU2MHCmQI.jpg,800,600,mushroom,177,198,359,390
361,296_sKFU2MHCmQI.jpg,800,600,mushroom,364,52,552,470
362,297_X6yQvbI0slA.jpg,900,600,mushroom,123,123,331,347
363,297_X6yQvbI0slA.jpg,900,600,mushroom,336,130,490,322
364,297_X6yQvbI0slA.jpg,900,600,mushroom,487,122,631,300
365,298_f5C-JbwTo0Q.jpg,900,600,mushroom,427,100,621,406
366,299_FFeLIm-TGZ4.jpg,425,600,mushroom,105,61,353,493
367,300_FjwdNtuiLXY.jpg,570,379,mushroom,217,80,483,298
368,301_arWVKBAl1xg.jpg,800,596,mushroom,118,211,322,463
369,301_arWVKBAl1xg.jpg,800,596,mushroom,513,237,707,459
370,302_Gf0S1p3fwHM.jpg,800,533,mushroom,239,48,429,310
371,302_Gf0S1p3fwHM.jpg,800,533,mushroom,485,58,613,286
372,302_Gf0S1p3fwHM.jpg,800,533,mushroom,93,264,333,476
373,303_db7f-9_bQu0.jpg,533,800,mushroom,125,75,387,563
374,304_fF9sgw_cuPo.jpg,800,539,mushroom,110,5,338,291
375,304_fF9sgw_cuPo.jpg,800,539,mushroom,469,89,757,383
376,305_uyXmLi1H0fI.jpg,800,600,mushroom,287,55,535,391
