,filename,width,height,class,xmin,ymin,xmax,ymax
59,0037_qOpfircUoRA.jpg,800,600,mushroom,233,133,741,549
60,0038_kua_jCSpOIs.jpg,800,600,mushroom,79,131,615,543
61,0039_HuAnhDpyqsY.jpg,800,600,mushroom,403,228,675,546
62,0040_V3ruyiKYD74.jpg,940,744,mushroom,121,160,509,698
63,0040_V3ruyiKYD74.jpg,940,744,mushroom,587,257,877,621
64,0041_cjdLd3k6H70.jpg,960,707,mushroom,136,127,664,647
65,0042_gm_hh5XherQ.jpg,620,492,mushroom,172,70,528,444
66,0043_dWwubaDOSfI.jpg,1024,683,mushroom,506,70,876,476
67,0044_zMTVruDqDhA.jpg,800,600,mushroom,146,50,624,564
68,0045_gWlzB0NaDyU.jpg,800,567,mushroom,36,59,740,491
69,0046_LLGTJ5NpqtY.jpg,800,567,mushroom,156,41,692,519
70,0047_GxDLObPWJ78.jpg,800,567,mushroom,220,60,672,522
71,0048_wGU2ETPlfqY.jpg,800,567,mushroom,118,91,480,449
72,0048_wGU2ETPlfqY.jpg,800,567,mushroom,438,115,724,463
73,0049_EWq9ZCtlWd0.jpg,700,521,mushroom,138,32,554,476
74,0050_4Ozga4jcwG0.jpg,700,525,mushroom,30,77,336,397
75,0050_4Ozga4jcwG0.jpg,700,525,mushroom,316,86,638,442
76,0052_um2UtUJ8cuM.jpg,900,643,mushroom,276,70,672,594
77,0053_IRPp7LVeHuw.jpg,900,596,mushroom,27,137,441,561
78,0053_IRPp7LVeHuw.jpg,900,596,mushroom,423,182,743,558
79,0054_1X0xT6gYsAs.jpg,950,713,mushroom,249,273,419,477
80,0054_1X0xT6gYsAs.jpg,950,713,mushroom,691,326,879,544
81,0055_C6xQ5UuXDIE.jpg,950,713,mushroom,154,157,580,521
82,0055_C6xQ5UuXDIE.jpg,950,713,mushroom,589,298,843,558
83,0056_RT58fobfSiY.jpg,799,600,mushroom,113,126,709,530
84,0057_xWBkl85FiAk.jpg,800,605,mushroom,125,117,441,529
85,0057_xWBkl85FiAk.jpg,800,605,mushroom,419,281,625,517
86,0058_djB8UbX-XaU.jpg,1000,750,mushroom,238,149,730,679
87,0059_k9UhBeiN_1Q.jpg,1000,750,mushroom,173,144,745,672
88,0060_ph1tt9Qik4Q.jpg,1024,717,mushroom,80,97,672,637
89,0060_ph1tt9Qik4Q.jpg,1024,717,mushroom,590,254,910,600
90,0061_-RQMUF6aiTI.jpg,1000,751,mushroom,492,222,820,628
91,0061_-RQMUF6aiTI.jpg,1000,751,mushroom,732,521,882,669
92,0061_-RQMUF6aiTI.jpg,1000,751,mushroom,297,299,547,589
93,0062_U0JGyBTFk0I.jpg,1024,798,mushroom,212,194,762,656
94,0063_TQC-lIb1Kxc.jpg,850,607,mushroom,341,152,683,500
95,0064_VfeZvVx0NK0.jpg,850,607,mushroom,306,113,750,541
96,0065_rlzqAD_x-3A.jpg,900,643,mushroom,202,237,786,527
97,0066_B8sgGzZUaOs.jpg,980,653,mushroom,215,222,655,576
98,0067_WQyWJ44jQVY.jpg,1024,721,mushroom,147,79,655,661
99,0068_daY7aYwCme0.jpg,900,675,mushroom,114,62,844,578
100,0069_4SdrrvGdgtw.jpg,900,675,mushroom,97,116,425,576
101,0069_4SdrrvGdgtw.jpg,900,675,mushroom,393,137,723,599
102,0069_4SdrrvGdgtw.jpg,900,675,mushroom,587,396,837,662
103,0070_oSXloOw9Ngk.jpg,980,653,mushroom,325,146,871,594
104,0071_Nfj0A0pl_jw.jpg,762,600,mushroom,356,153,678,555
105,0072_CGZ-vVRo0YA.jpg,800,533,mushroom,265,21,681,487
106,0073_-fQB9q3nTWU.jpg,800,533,mushroom,209,62,625,496
107,0074_-d_w6u6G7wA.jpg,900,638,mushroom,378,90,786,582
108,0075_DMm6FldBtXw.jpg,1024,768,mushroom,40,330,488,692
109,0075_DMm6FldBtXw.jpg,1024,768,mushroom,492,357,874,661
110,0076_yMZR41Idcn0.jpg,570,428,mushroom,167,74,413,384
111,0077_h130cic4yo4.jpg,900,616,mushroom,136,122,584,524
112,0078_MvVJnU5i780.jpg,900,621,mushroom,99,132,691,540
113,0079_EQMJs1DPN_s.jpg,900,590,mushroom,98,125,656,517
114,0080_wlJlB7XvRak.jpg,1100,793,mushroom,266,119,990,739
115,0081_Jy-UUrFwLMA.jpg,950,713,mushroom,155,150,601,646
116,0082_8VgnfZfd71A.jpg,800,568,mushroom,259,217,701,481
117,0083_EHoc8dVWTm8.jpg,1000,667,mushroom,36,59,728,629
118,0083_EHoc8dVWTm8.jpg,1000,667,mushroom,543,241,921,629
119,0084_VCRPZn7Ef_4.jpg,620,465,mushroom,103,169,287,379
120,0084_VCRPZn7Ef_4.jpg,620,465,mushroom,218,50,576,370
121,0085_CmVBoyP8w0c.jpg,1024,683,mushroom,183,228,631,620
122,0085_CmVBoyP8w0c.jpg,1024,683,mushroom,599,246,961,596
123,0086_iDg6V82x4Uw.jpg,1024,768,mushroom,321,101,787,693
124,0086_iDg6V82x4Uw.jpg,1024,768,mushroom,656,301,886,685
125,0087_zY-5wOyCuYY.jpg,850,637,mushroom,383,197,699,527
126,0088_Ri2wrCUkgys.jpg,850,637,mushroom,138,204,506,546
127,0089_tBtYjytb6ns.jpg,850,638,mushroom,304,107,702,569
128,0090_PCyZBE7zH28.jpg,850,638,mushroom,187,123,573,483
129,0090_PCyZBE7zH28.jpg,850,638,mushroom,576,265,780,487
130,0091_To4lpASkfXQ.jpg,850,638,mushroom,239,252,503,550
131,0091_To4lpASkfXQ.jpg,850,638,mushroom,481,214,763,558
132,0091_To4lpASkfXQ.jpg,850,638,mushroom,285,129,551,267
133,0092_pGMk6yFw-kw.jpg,850,637,mushroom,53,274,353,548
134,0092_pGMk6yFw-kw.jpg,850,637,mushroom,354,422,484,574
135,0092_pGMk6yFw-kw.jpg,850,637,mushroom,525,202,813,544
136,0092_pGMk6yFw-kw.jpg,850,637,mushroom,341,86,649,356
137,0092_pGMk6yFw-kw.jpg,850,637,mushroom,434,348,560,530
138,0093_BcWRNVZriMY.jpg,850,638,mushroom,336,132,658,536
139,0095_qKqQfY7wenA.jpg,950,713,mushroom,139,293,459,585
140,0095_qKqQfY7wenA.jpg,950,713,mushroom,503,204,845,502
141,0096_Np7KnMh3WDQ.jpg,620,475,mushroom,57,183,327,445
142,0096_Np7KnMh3WDQ.jpg,620,475,mushroom,272,67,532,373
143,0097_ZPB1mcu8tOc.jpg,620,510,mushroom,93,85,403,467
144,0098_zOyknhIZVgE.jpg,620,464,mushroom,118,36,538,454
145,0099_qRz-LupYgtg.jpg,1024,777,mushroom,328,129,802,695
146,0100_Um24DDdxtxY.jpg,600,460,mushroom,85,62,577,412
147,0101_GsKAgZD9HIA.jpg,900,643,mushroom,189,115,607,493
148,0102_FpIO3f_Y888.jpg,800,567,mushroom,98,154,402,498
149,0102_FpIO3f_Y888.jpg,800,567,mushroom,363,53,747,479
150,0103_3NNH1EH89NY.jpg,620,451,mushroom,51,66,431,388
151,0104_4HrnusRXpKM.jpg,700,525,mushroom,54,266,278,436
152,0104_4HrnusRXpKM.jpg,700,525,mushroom,214,54,642,430
153,0106_s46O47lshpI.jpg,950,713,mushroom,366,189,764,563
154,0107_D7n2K3JZWIo.jpg,620,516,mushroom,162,99,564,443
155,0108_AoE07pNPcog.jpg,1000,750,mushroom,285,125,713,635
156,0108_AoE07pNPcog.jpg,1000,750,mushroom,274,506,450,704
157,0109_zylRIq0DoaE.jpg,1000,750,mushroom,141,132,737,656
158,0109_zylRIq0DoaE.jpg,1000,750,mushroom,647,330,903,598
159,0110_A_F3PAXmwBw.jpg,847,632,mushroom,84,68,576,548
160,0111_A2YhkB2bWPE.jpg,850,607,mushroom,113,184,635,488
161,0112_s0d_HuRINsw.jpg,800,600,mushroom,151,116,541,550
162,0112_s0d_HuRINsw.jpg,800,600,mushroom,550,213,752,423
163,0113_9I4znSuwbrU.jpg,1100,733,mushroom,367,113,1029,651
164,0114_j5d1etOdlCA.jpg,1024,769,mushroom,181,113,703,523
165,0115_W35Mv9Obdxs.jpg,948,711,mushroom,184,128,870,632
166,0116_P-Imfr0iMu0.jpg,958,718,mushroom,335,291,819,631
167,0117_uT3TmoQaHT4.jpg,1024,768,mushroom,147,228,567,636
168,0118_p6E03VNSElY.jpg,1024,693,mushroom,300,206,618,478
169,0118_p6E03VNSElY.jpg,1024,693,mushroom,527,299,905,631
170,0119_X2EFkFvU5Kw.jpg,973,730,mushroom,159,84,749,634
171,0120_zZg14KWl8EI.jpg,973,730,mushroom,313,95,629,593
172,0121_c9HLMovkOg4.jpg,560,455,mushroom,121,45,499,385
173,0122_7fSYQvikj6E.jpg,900,628,mushroom,87,74,591,538
174,0123_TVTDzyTyp3k.jpg,900,627,mushroom,60,89,660,535
175,0124_VX2iosIF2sY.jpg,900,610,mushroom,149,101,599,527
176,0125_YI8kqRyzqos.jpg,900,633,mushroom,97,98,591,538
177,0126_WQnnrTznXdA.jpg,900,605,mushroom,103,101,621,527
178,0127_QHKOMqX9AIM.jpg,900,609,mushroom,268,140,724,530
179,0128_yb8nhb_xP2s.jpg,900,618,mushroom,120,86,606,542
180,0129_inYDb-Uh30c.jpg,1024,768,mushroom,108,213,516,561
181,0129_inYDb-Uh30c.jpg,1024,768,mushroom,381,59,813,541
182,0130_d_hm9Z21U04.jpg,1000,667,mushroom,38,50,588,620
183,0130_d_hm9Z21U04.jpg,1000,667,mushroom,592,204,936,598
184,0131_F4u26xQUsGY.jpg,750,557,mushroom,30,204,352,472
185,0131_F4u26xQUsGY.jpg,750,557,mushroom,356,148,718,496
186,0133_ROTGPafTjiw.jpg,1000,683,mushroom,186,152,602,600
187,0134_d3QK_tShE9Y.jpg,900,650,mushroom,97,73,379,541
188,0134_d3QK_tShE9Y.jpg,900,650,mushroom,313,132,593,586
189,0135_8E14p4irE5o.jpg,578,800,mushroom,70,158,536,764
190,0136_lJoDvLOcfjE.jpg,850,637,mushroom,169,121,531,471
191,0137_jv0-vXCZ9E8.jpg,600,800,mushroom,102,218,456,696
192,0138_dduTJonEEc4.jpg,800,597,mushroom,101,98,373,450
193,0138_dduTJonEEc4.jpg,800,597,mushroom,421,136,711,522
194,0139_4Slu9ELtokU.jpg,1000,750,mushroom,317,131,715,645
195,0140_l02XUqkuX24.jpg,1000,750,mushroom,149,150,571,636
196,0140_l02XUqkuX24.jpg,1000,750,mushroom,585,272,947,628
197,0141_-OtccsRRvd0.jpg,1000,750,mushroom,139,71,651,657
198,0143_G1vqJtTuMSM.jpg,1000,750,mushroom,399,142,833,702
199,0144_9a0yRDYfJsk.jpg,620,699,mushroom,50,77,504,599
200,0145_3Tkma0hPy4w.jpg,620,465,mushroom,76,35,546,347
201,0146_uAjxRmF7Rlk.jpg,570,397,mushroom,85,80,281,284
202,0146_uAjxRmF7Rlk.jpg,570,397,mushroom,259,77,481,319
203,0147_lGoqmCwvxCc.jpg,788,591,mushroom,247,91,561,457
204,0148_GWuEw2WeFCY.jpg,570,428,mushroom,59,40,421,356
205,0149_sxoA5Z7iX10.jpg,831,618,mushroom,257,115,717,575
206,0150_8yB5RnDz6jo.jpg,850,638,mushroom,239,58,685,572
207,0151_8qA6XqDaO10.jpg,850,638,mushroom,135,105,705,511
208,0152_eOvq1pMGWcs.jpg,500,666,mushroom,41,107,467,625
209,0153_uBZYXogzfXg.jpg,520,694,mushroom,115,195,427,569
210,0154_6gYf5N7sqIg.jpg,1024,734,mushroom,313,74,905,704
211,0155_cfBPq0uvW7U.jpg,1024,724,mushroom,440,515,624,699
212,0155_cfBPq0uvW7U.jpg,1024,724,mushroom,490,116,938,626
213,0156_0ARfu3wPTgw.jpg,1100,733,mushroom,172,121,742,637
214,0157_rbQdcnBYFeY.jpg,500,660,mushroom,57,25,411,611
215,0158_ZXHTF_YLTrQ.jpg,600,672,mushroom,41,74,349,590
216,0158_ZXHTF_YLTrQ.jpg,600,672,mushroom,352,217,556,563
217,0159_ize-V3rccXo.jpg,900,675,mushroom,310,100,840,594
218,0160_reXOXBxYNR4.jpg,800,600,mushroom,109,186,525,544
219,0161_9MpcLMhTHlc.jpg,800,600,mushroom,381,240,717,540
220,0162_9DaM2SIT_8c.jpg,980,653,mushroom,399,356,625,548
221,0162_9DaM2SIT_8c.jpg,980,653,mushroom,592,315,814,579
222,0162_9DaM2SIT_8c.jpg,980,653,mushroom,432,167,728,365
223,0163_288vPbTy0u0.jpg,620,586,mushroom,113,80,505,506
224,0164_Su-T0kKYeVE.jpg,620,413,mushroom,107,40,435,354
225,0165_9KtmIwXCVgI.jpg,800,533,mushroom,128,57,476,463
226,0165_9KtmIwXCVgI.jpg,800,533,mushroom,378,27,598,471
227,0166_JjEOuNKkeSM.jpg,800,533,mushroom,88,51,532,463
228,0167_ar86fn0HI74.jpg,800,600,mushroom,142,65,424,505
229,0168_KS5X1XhMVEg.jpg,900,675,mushroom,298,123,722,595
230,0169_szeGCrj4SEg.jpg,1000,667,mushroom,200,135,642,575
231,0170_U_vd1pcXCJU.jpg,1000,750,mushroom,218,122,724,696
232,0171_C-Bbtx1gNbg.jpg,1024,726,mushroom,228,183,618,619
233,0172_cjXSZlKPGQ8.jpg,754,720,mushroom,117,88,669,614
234,0173_LaU6FGhy4Xk.jpg,847,720,mushroom,154,86,746,558
235,0174_P54p6gXurSo.jpg,593,730,mushroom,50,174,542,588
236,0175_CuEO8-ifYF8.jpg,973,730,mushroom,90,43,514,579
237,0175_CuEO8-ifYF8.jpg,973,730,mushroom,476,190,828,560
238,0176_J7Pq7LRCag0.jpg,932,730,mushroom,407,125,777,629
239,0177_nZ4tRBXUMxg.jpg,838,730,mushroom,152,182,466,616
240,0177_nZ4tRBXUMxg.jpg,838,730,mushroom,470,248,702,514
241,0178_x3a9zoo45g8.jpg,1024,695,mushroom,48,255,242,483
242,0178_x3a9zoo45g8.jpg,1024,695,mushroom,318,227,556,533
243,0178_x3a9zoo45g8.jpg,1024,695,mushroom,724,137,1004,521
244,0179_3nRrmxqtZVY.jpg,900,682,mushroom,183,152,603,560
245,0180_-yfnJUUvAQ8.jpg,771,800,mushroom,147,162,661,584
246,0181_WPxAHfkr5nY.jpg,595,407,mushroom,79,103,263,317
247,0181_WPxAHfkr5nY.jpg,595,407,mushroom,266,63,480,337
248,0182_g__ZReqasgI.jpg,900,594,mushroom,68,129,450,495
249,0182_g__ZReqasgI.jpg,900,594,mushroom,423,174,747,498
250,0183_bPr8OpQxM0k.jpg,1024,725,mushroom,185,115,859,671
251,0184_zAka_CHkSCk.jpg,1100,820,mushroom,103,53,939,691
252,0185_fa6ehqOAxvU.jpg,940,667,mushroom,295,19,827,601
253,0186_8hd4Jt8Z_XU.jpg,940,667,mushroom,287,28,791,570
254,0187__pRX2ASfyHE.jpg,620,513,mushroom,93,26,485,428
255,0188_Pr029n-3-Kc.jpg,620,465,mushroom,177,59,515,413
256,0189_ZaXnvNjLhfs.jpg,620,465,mushroom,86,79,398,349
257,0189_ZaXnvNjLhfs.jpg,620,465,mushroom,382,161,542,355
258,0190_lX15y40DKqQ.jpg,837,600,mushroom,45,160,447,548
259,0190_lX15y40DKqQ.jpg,837,600,mushroom,449,181,801,533
260,0191_tTLFM16GZSI.jpg,800,600,mushroom,220,163,502,535
261,0192_Y3sa4axnAjU.jpg,1024,768,mushroom,395,159,835,645
262,0193_qRNNVfmWYT8.jpg,950,713,mushroom,172,167,514,579
263,0193_qRNNVfmWYT8.jpg,950,713,mushroom,460,295,638,565
264,0194_GD0nHdO4ZVc.jpg,620,443,mushroom,48,246,162,364
265,0194_GD0nHdO4ZVc.jpg,620,443,mushroom,84,100,266,334
266,0194_GD0nHdO4ZVc.jpg,620,443,mushroom,252,136,418,348
267,0194_GD0nHdO4ZVc.jpg,620,443,mushroom,257,323,323,409
268,0195_NJGqkrg6iHk.jpg,1024,716,mushroom,297,175,807,601
269,0094_fGO6un6TzT8.jpg,850,638,mushroom,85,382,279,610
270,0094_fGO6un6TzT8.jpg,850,638,mushroom,361,352,619,588
271,0094_fGO6un6TzT8.jpg,850,638,mushroom,623,365,775,567
272,0094_fGO6un6TzT8.jpg,850,638,mushroom,144,229,358,459
